Debat;idContribution;Type;Contribution;Cree;idCommentaire;Pour;Contre;Reponse;idAuteur;Auteur;Pseudonyme;Age;CodePostal;Categorie;Email;;sexe;age
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b0328282fb51dcac0896f81;Commentaire;La loi interdit déjà les fausses informations. Il vaudrait mieux permettre aux professeurs documentalistes, enseignants formés pour éduquer les jeunes à l’information, d’assurer une vraie éducation aux médias et à l’information en ayant de heures d’enseignement auprès des élèves.;21/05/2018 20:12;5b0328282fb51dcac0896f81;0;0;0;5b0326472fb51dcac0896f7d;Masqué;Masqué;30-49;33000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b0329c62fb51dcac0896f85;Commentaire;Comme écrit précédemment il faut donner les moyens à l’école pour cette éducation. Il existe des enseignants experts de ces questions : les professeurs documentalistes. Il faut leur permettre d’assurer un enseignement à la culture de l’information auprès des élèves de collèges et de lycées.;21/05/2018 20:19;5b0329c62fb51dcac0896f85;0;0;0;5b0326472fb51dcac0896f7d;Masqué;Masqué;30-49;33000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b0330e92fb51dcac0896f8b;Commentaire;Je crois qu’il existe des professeurs formés pour cela : les professeurs-documentalistes, non ?? En  incorporant  l’EMI comme matière d’enseignement dans les emplois du temps des élèves, les profs docs pourraient  mener à bien cette mission, non ??? En ½ groupes pour les classes trop chargées ?? Sur de l’aide personnalisée matière ??? Allo, le MEN, Allo le CSP… c’est le moment d’agir !!!  Un créneau EMI pour nos ados !!!!;21/05/2018 20:49;5b0330e92fb51dcac0896f8b;0;0;0;5b02ff902fb51dcac0896f42;Masqué;Masqué;50-65;1100;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;50-65
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b0332f52fb51dcac0896f93;Commentaire;Mise en place d’un curriculum EMI de l’école primaire à l’université et inscription de l’EMI dans les programmes scolaires et universitaires. EMI enseignée par les professeurs documentalistes .;21/05/2018 20:58;5b0332f52fb51dcac0896f93;0;0;0;5b02ff902fb51dcac0896f42;Masqué;Masqué;50-65;1100;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;50-65
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03345e2fb51dcac0896f95;Commentaire;c'est en donnant les moyens d'enseigner aux professeurs documentalistes grâce à des heures dédiées à l'éducation aux médias que l'on arrivera à faire disparaitre les fake news.;21/05/2018 21:04;5b03345e2fb51dcac0896f95;0;0;0;5b0331fc2fb51dcac0896f91;Masqué;Masqué;;;;Masqué;;Femme;
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b0338962fb51dcac0896fa9;Commentaire;Il nous faut plus de  professeurs documentalistes (le recrutement au niveau du concours a baissé cette année de 30% alors que contrairement aux maths ou à la physique le capes de documentation fait le plein de lauréats chaque année et on a même eu droit ces  3 dernières années à une liste complémentaire....) et aussi des heures dédiées en collège et en lycée à l'éducation aux médias et à l'Information données aux spécialistes de ce domaine les professeurs documentalistes !;21/05/2018 21:22;5b0338962fb51dcac0896fa9;0;0;0;5b0331fc2fb51dcac0896f91;Masqué;Masqué;;;;Masqué;;Homme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03b8892fb51dcac0896fb4;Commentaire;Aucune. Vouloir censurer une information n'a jamais rien de bon. il est préférable d'apprendre au gens à douter correctement de ce qu'ils reçoivent comme information. Aucune mesure technique ne peut lutter contre la diffusion d'information, sauf à vouloir totalement censurer certains sites...;22/05/2018 06:28;5b03b8892fb51dcac0896fb4;0;0;0;5b03b7a42fb51dcac0896fb0;Masqué;Masqué;30-49;69003;Profession libérale;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03c0b82fb51dcac0896fc4;Commentaire;Une loi pour responsabiliser les diffuseurs face aux fausses informations, je suis d’accord. Mais sans éduquer la population et à tout âge, cela restera inopérant. Si les fausses informations se diffusent aussi rapidement c’est que les gens ont envie d’y croire. Que peut-faire une loi seule contre ça ?;22/05/2018 07:03;5b03c0b82fb51dcac0896fc4;0;0;0;5b03bee12fb51dcac0896fc0;Masqué;Masqué;30-49;40530;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03d0f52fb51dcac0896fdb;Commentaire;Former la population à mieux détecter les fake news. Réprimer fortement les colporteurs de fausses informations non vérifiées, non vérifiables.;22/05/2018 08:12;5b03d0f52fb51dcac0896fdb;0;0;0;5b03ce0b2fb51dcac0896fca;Masqué;Masqué;30-49;69100;Salarié-e du secteur privé;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03d2d12fb51dcac0896fe9;Commentaire;Je pense qu'il faut intervenir rapidement et procéder à la suppression des fausses informations sensibles relatives à la vie privée d'un candidat ou au positionnement du gouvernement. Sinon beaucoup de personnes (incapable de s'informer correctement), risquent de considérer ces fake news comme vrai et de faire basculer l'opinion d'une partie de la population du mauvais côté comme ce fût le cas aux USA.;22/05/2018 08:20;5b03d2d12fb51dcac0896fe9;0;0;0;5b03d1752fb51dcac0896fe2;Masqué;Masqué;30-49;69001;Salarié-e du secteur privé;Masqué;;Aucun;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03d41f2fb51dcac0896fef;Commentaire;Donner plus de moyens à l'école pour éduquer les futurs citoyens sur ce sujet.;22/05/2018 08:26;5b03d41f2fb51dcac0896fef;0;0;0;5b03d1752fb51dcac0896fe2;Masqué;Masqué;30-49;69001;Salarié-e du secteur privé;Masqué;;Homme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03d87b2fb51dcac0896ff8;Commentaire;"Parce qu’elle restreint les libertés d’expression et de communication, une mesure visant la lutte contre les « fausses informations » doit être strictement limitée aux cas où il existe un enjeu de sécurité publique majeur (ex. : propagation d’une fausse information sur un événement terroriste ou susceptible de provoquer un trouble grave à l’ordre public). Ceci doit demeurer le seul critère permettant de déclencher un dispositif judiciaire d’urgence tel que celui prévu à l’article 1er de la proposition de loi.  
La Scam est en accord avec les recommandations formulées au paragraphe 10 de l’avis du Conseil d’Etat du 19 avril 2018 sur les propositions de loi relatives à la lutte contre les fausses informations, qui suggèrent de s’en tenir à la notion de « fausses informations », à la fois plus large que celle de « fausses nouvelles » (déjà présente à l’article 27 de la loi du 29/07/1881 et de l’article L.97 du code électoral) mais aussi plus opératoire dans le contexte visé. En outre, nous estimons, comme le Conseil d’Etat, que la lutte contre les informations doit être circonscrite  aux cas dans lesquels il est établi que la diffusion de telles informations procède d’une intention délibérée de nuire pour éviter qu’une atteinte disproportionnée puisse être portée à la liberté d’expression.";22/05/2018 08:44;5b03d87b2fb51dcac0896ff8;0;0;0;5b03d1192fb51dcac0896fdd;Masqué;Masqué;18-29;75008;Salarié-e du secteur privé;Masqué;;Homme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03e3852fb51dcac089701b;Commentaire;Un conseil de journalistes indépendants et associations reconnues (Acrimed, Arrêt sur image,...) avec des citoyens tirer au sort sur les listes électorales pour  analyser une information qui serait à priori fausse...;22/05/2018 09:31;5b03e3852fb51dcac089701b;0;0;1;5b03dd922fb51dcac0896ffa;Masqué;Masqué;;;;Masqué;;Femme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03e4e12fb51dcac089701d;Reponse;"Ce conseil devrait avoir la possibilité de ""forcer"" le pourvoyeur de la ""fausse-nouvelle"" à se ""repentir"", non pas par une ligne perdue mais de manière à effacer le préjudice : Une nouvelle se propage va très vite, il faut donc utiliser deux fois plus d'énergie à la contre-carrer. Ce n'est pas une ligne d'excuse à un instant t dans un article perdu au milieu de milliards d'articles qui va faire la différence.";22/05/2018 09:37;5b03e3852fb51dcac089701b;0;0;0;5b03dd922fb51dcac0896ffa;Masqué;Masqué;;;;Masqué;;Homme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03eed12fb51dcac0897048;Commentaire;insultes, fausses informations destinées à nuire à une personne ou une groupe de personnes;22/05/2018 10:20;5b03eed12fb51dcac0897048;0;0;0;5b03ede92fb51dcac0897041;Masqué;Masqué;30-49;35470;Profession libérale;Masqué;;Femme;30-49
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b03f0c42fb51dcac0897056;Commentaire;Si l'on pouvait éliminer certains faits-divers bidons (faux lieu, fausses époques, etc) qui hystérisent le débat ce serait bien. Ils sont souvent sur des sites anonymes. Mais il ne faudrait pas que la loi soit un moyen détourné de compliquer la tâches aux révélations qui dérangent. Pour éviter cet écueil, il suffirait d'exclure les sites enregistrés à la Commission de la carte de presse . Aux députés et au gouvernement de montrer leur bonne foi.;22/05/2018 10:28;5b03f0c42fb51dcac0897056;0;0;0;5b03ee5d2fb51dcac0897045;Masqué;Masqué;18-29;67000;Salarié-e du secteur privé;Masqué;;Femme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03fb142fb51dcac0897063;Commentaire;"-	LEVER LES DANGERS DU TEXTE PESANT SUR LA LIBERTE D’EXPRESSION
La proposition de loi relative à la lutte contre les fausses informations enregistrée à l’Assemblée nationale le 21 mars dernier semble en l’état mettre en danger la liberté d’expression et l";22/05/2018 11:12;5b03fb142fb51dcac0897063;0;0;0;5b03d1192fb51dcac0896fdd;Masqué;Masqué;18-29;75008;Salarié-e du secteur privé;Masqué;;Femme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03fb4c2fb51dcac0897065;Commentaire;"-	DISTINGUER LES PLATEFORMES ET LES MEDIAS TRADITIONNELS
Le texte semble entretenir une confusion entre les phénomènes de propagation des fausses informations sur les plateformes et ceux survenant sur les médias traditionnels. La nature de ces deux vecteu";22/05/2018 11:13;5b03fb4c2fb51dcac0897065;0;0;0;5b03d1192fb51dcac0896fdd;Masqué;Masqué;18-29;75008;Salarié-e du secteur privé;Masqué;;Homme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b03fb892fb51dcac0897067;Commentaire;"-	MESURES ALTERNATIVES 
La proposition de loi laisse peu de place à d’autres mesures. La diffusion de démentis et d’informations en sens opposé, que permettent la richesse de l’offre éditoriale, l’existence d’un débat public dynamique et la pratique d’une";22/05/2018 11:14;5b03fb892fb51dcac0897067;0;0;0;5b03d1192fb51dcac0896fdd;Masqué;Masqué;18-29;75008;Salarié-e du secteur privé;Masqué;;Homme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b0402cb2fb51dcac0897071;Commentaire;Donnons une vraie place à l'EMI dans l'école.;22/05/2018 11:45;5b0402cb2fb51dcac0897071;0;0;0;5b0401672fb51dcac0897069;Masqué;Masqué;30-49;50000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b040e202fb51dcac0897087;Commentaire;Que le texte ne concerne pas les sites inscrits à la commission de la carte de presse, instance représentative et paritaire. Sinon c'est une menace pour des médias, notamment ceux avec peu de moyens.;22/05/2018 12:33;5b040e202fb51dcac0897087;0;0;0;5b03ee5d2fb51dcac0897045;Masqué;Masqué;18-29;67000;Salarié-e du secteur privé;Masqué;;Femme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b05887c2fb51dcac08971ad;Commentaire;Les seules sources de fake news que l'état doit contrôler sont les élus qui le représentent. De nombreuses affirmations de députés sur différents sujets sont approximatives voire fausses, alors même que des sources documentées et accessibles existent (cf. les communications sur les migrants);23/05/2018 15:27;5b05887c2fb51dcac08971ad;0;0;0;5b057b3f2fb51dcac0897162;Masqué;Masqué;;;;Masqué;;Homme;
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b059de22fb51dcac0897276;Commentaire;"Personne ne détient la vérité absolue, chacun doit se faire sa vérité.
Si un organe gouvernemental décide de la vérité cela s’apelle une dictature.
Mettre des moyens dans l’éducation nationale sans chercher à laver le cerveau des futures citoyens mais en leurs faisant développer l’esprit critique face à ce qu’ils peuvent lire ou voir cela me parait bien plus juste.
NON À LA CENSURE, OUI A LA LIBERTÉ.";23/05/2018 16:59;5b059de22fb51dcac0897276;0;0;0;5b059ba22fb51dcac0897251;Masqué;Masqué;18-29;75015;Salarié-e du secteur privé;Masqué;;Homme;18-29
2. Quelles sont‚ pour vous‚ les fausses informations dont la diffusion doit être limitée par les différentes mesures figurant dans la proposition de loi ? À quels critères doivent-elles répondre ? ;5b06ef582fb51dcac0897a0f;Commentaire;"En aucun cas cette loi ne doit toucher de potentiels lanceurs d'alerte. EN realité je ne pense pas que la lutte contre les fake news doivent faire l'objet d'une loi, surtout qu'elles se diffusent essentiellement sur les réseaux sociaux , dans le cas ou un journal en diffuserait une, impossible du coup de légiférer en se basant sur l'argument  : ""c'est un journaliste qui relaye l'information donc ce n'est pas une fake news""";24/05/2018 16:59;5b06ef582fb51dcac0897a0f;0;0;0;5b06ee062fb51dcac0897a01;Masqué;Masqué;18-29;92130;Étudiant-e;Masqué;;Femme;18-29
7. Quelles modifications (suppressions‚ modifications‚ ajouts) souhaiteriez-vous voir apportées à la proposition de loi relative à la lutte contre les fausses informations ?;5b06f10b2fb51dcac0897a17;Commentaire;Le sondage est très mal fait puisqu'on se retrouve forcés à voter pour plus de restrictions, il n'a pas de choix autre….l'ideal serait dans la loi un article qui protège la position des lanceurs d'alerte et les rende impossibles à poursuivre pour diffusion de fausses informations, étant acquis qu'un lanceur d'alerte travaille pour le bien collectif;24/05/2018 17:06;5b06f10b2fb51dcac0897a17;0;0;0;5b06ee062fb51dcac0897a01;Masqué;Masqué;18-29;92130;Étudiant-e;Masqué;;Femme;18-29
1. Vous répondez à cette consultation en raison …;5aec63c3e860efe9f41434be;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";04/05/2018 13:44;;;;;5aec638ee860efe9f41434bb;Masqué;Masqué;18-29;75020;Salarié-e du secteur privé;Masqué;;Homme;18-29
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec6441e860efe9f41434bf;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 13:46;;;;;5aec638ee860efe9f41434bb;Masqué;Masqué;18-29;75020;Salarié-e du secteur privé;Masqué;;Aucun;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec6468e860efe9f41434c0;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";04/05/2018 13:47;;;;;5aec638ee860efe9f41434bb;Masqué;Masqué;18-29;75020;Salarié-e du secteur privé;Masqué;;Femme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5aec647ae860efe9f41434c4;VoteSondage;"""L’école""";04/05/2018 13:47;;;;;5aec638ee860efe9f41434bb;Masqué;Masqué;18-29;75020;Salarié-e du secteur privé;Masqué;;Homme;18-29
1. Vous répondez à cette consultation en raison …;5aec6525e860efe9f41434cf;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 13:50;;;;;5aec64d2e860efe9f41434c7;Masqué;Masqué;18-29;54000;Étudiant-e;Masqué;;Femme;18-29
1. Vous répondez à cette consultation en raison …;5aec6534e860efe9f41434d0;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 13:50;;;;;5aec64fce860efe9f41434cc;Masqué;Masqué;18-29;92270;Étudiant-e;Masqué;;Homme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5aec6718e860efe9f41434d5;VoteSondage;"""Les médias et les journalistes""";04/05/2018 13:58;;;;;5aec64fce860efe9f41434cc;Masqué;Masqué;18-29;92270;Étudiant-e;Masqué;;Femme;18-29
1. Vous répondez à cette consultation en raison …;5aec6e4be860efe9f41434e7;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 14:29;;;;;5aec6e0be860efe9f41434e1;Masqué;Masqué;18-29;75018;Étudiant-e;Masqué;;Femme;18-29
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec6e7fe860efe9f41434ee;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";04/05/2018 14:30;;;;;5aec6e0be860efe9f41434e1;Masqué;Masqué;18-29;75018;Étudiant-e;Masqué;;Homme;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec6ea0e860efe9f41434f0;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";04/05/2018 14:30;;;;;5aec6e0be860efe9f41434e1;Masqué;Masqué;18-29;75018;Étudiant-e;Masqué;;Femme;18-29
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5aec6eaee860efe9f41434f1;VoteSondage;"""Seul un juge peut déterminer ce qui constitue une fausse information et prendre des mesures visant à en limiter la diffusion.""";04/05/2018 14:31;;;;;5aec6e0be860efe9f41434e1;Masqué;Masqué;18-29;75018;Étudiant-e;Masqué;;Homme;18-29
1. Vous répondez à cette consultation en raison …;5aec6eb8e860efe9f41434f2;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 14:31;;;;;5aec6e70e860efe9f41434eb;Masqué;Masqué;18-29;91700;Sans activité;Masqué;;Homme;18-29
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec7023e860efe9f4143506;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 14:37;;;;;5aec6e70e860efe9f41434eb;Masqué;Masqué;18-29;91700;Sans activité;Masqué;;Femme;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec7068e860efe9f4143507;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";04/05/2018 14:38;;;;;5aec6e70e860efe9f41434eb;Masqué;Masqué;18-29;91700;Sans activité;Masqué;;Femme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5aec7093e860efe9f4143508;VoteSondage;"""Les parents""";04/05/2018 14:39;;;;;5aec6e70e860efe9f41434eb;Masqué;Masqué;18-29;91700;Sans activité;Masqué;;Femme;18-29
1. Vous répondez à cette consultation en raison …;5aec736ae860efe9f4143521;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 14:51;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
1. Vous répondez à cette consultation en raison …;5aec7386e860efe9f4143526;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 14:51;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Homme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec73cbe860efe9f414352d;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";04/05/2018 14:52;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec73cbe860efe9f414352d;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 14:52;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec73cbe860efe9f414352d;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 14:52;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec73e6e860efe9f4143533;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";04/05/2018 14:53;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec73e6e860efe9f4143533;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";04/05/2018 14:53;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Aucun;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec7400e860efe9f4143534;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 14:53;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Femme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec7400e860efe9f4143534;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";04/05/2018 14:53;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Femme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec7400e860efe9f4143534;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";04/05/2018 14:53;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Homme;
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5aec7401e860efe9f4143535;VoteSondage;"""Les plateformes doivent être responsables des contenus postés par leurs utilisateurs et devraient être dans l’obligation de prendre des mesures pour limiter la diffusion de fausses informations.""";04/05/2018 14:53;;;;;5aec732ae860efe9f4143519;Masqué;Masqué;30-49;97300;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec7416e860efe9f4143536;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";04/05/2018 14:54;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Homme;
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5aec7416e860efe9f4143536;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";04/05/2018 14:54;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Femme;
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5aec7428e860efe9f4143537;VoteSondage;"""C’est à une autorité administrative indépendante que revient la tâche de déterminer si un contenu véhicule une fausse information et s’il doit faire l’objet de mesures visant à en limiter la diffusion.""";04/05/2018 14:54;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Homme;
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5aec7433e860efe9f4143539;VoteSondage;"""L'école""";04/05/2018 14:54;;;;;5aec7364e860efe9f4143520;Masqué;Masqué;;;;Masqué;;Homme;
1. Vous répondez à cette consultation en raison …;5aec83bfe860efe9f4143546;VoteSondage;"""d'un intérêt personnel pour le sujet.""";04/05/2018 16:01;;;;;5aec8379e860efe9f4143545;Masqué;Masqué;;;;Masqué;;Homme;
1. Vous répondez à cette consultation en raison …;5aec8a6de860efe9f4143547;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";04/05/2018 16:29;;;;;5aec6efee860efe9f41434f6;Masqué;Masqué;50-65;63300;Autres;Masqué;;Homme;50-65
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5aec8b10e860efe9f4143548;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";04/05/2018 16:32;;;;;5aec6efee860efe9f41434f6;Masqué;Masqué;50-65;63300;Autres;Masqué;;Femme;50-65
